Signature_name	Gene_list
Colon.J20.immune.dc.pdc	ALOX5AP,APP,CD74,CLIC3,CNPY3,CORO1C,CST3,CTSB,GPR183,GRN,GZMB,IRF7,IRF8,ITM2C,JAML,NPC2,PLAC8,PLD4,PLP2,PPP1R14B,PTCRA,RNASE6,RNASET2,SEC61B,SERPINF1,SMPD3,SPIB,TCF4,TGFBI,THEMIS2
Colon.J20.immune.ilc	ABHD15,AFF3,AREG,CAR2,CAT,CD7,CD96,CHKA,CTNNB1,CTSD,DEK,DOCK5,DONSON,DUSP2,EGR1,FCER1G,FES,FKBP5,H2AFY,ICAM1,ID2,IGFBP4,IL18R1,IL1R1,IL23R,IL4I1,IL7R,IRF1,ITGB1,JAML,KIT,KLF4,KLRB1,KRT86,LST1,MAFF,MAP3K8,MPV17L,NCOA7,NFKBID,NR4A1,PCDH9,PRR5,RIPK2,S100A13,SEC11A,SERTAD1,SPINK2,SPRY1,SSBP2,TIPARP,TLE1,TNFAIP3,TNFRSF18,TNFRSF25,TNFRSF4,TNFSF11,TNFSF13B,TYROBP,XCL1,ZBTB16,ZFAND5,ZFP36L1
Colon.J20.immune.macrophage.lyve1	AIF1,ANXA2,ANXA5,AP2S1,APLP2,ARPC3,ARPC5,ARRB2,ATP6V0C,BLVRB,C1QA,C1QB,C1QC,C3AR1,C5AR1,CD14,CD163,CD63,CD68,CD74,CEBPD,CLEC10A,COMT,CPVL,CSF1R,CST3,CTSB,CTSS,CTSZ,CYBB,EMP3,FCER1G,FCGR2A,FCGR3A,FCGRT,FGL2,FOLR2,GABARAP,GLUL,GNG5,GRN,GSN,H2AFY,IFITM3,ITGB2,LAP3,LST1,LYVE1,LYZ2,MAFB,MFSD1,MRC1,MS4A4A,MS4A6A,MS4A7,NPC2,PSAP,PYCARD,RAB31,RAC1,RBPJ,RHOA,RNASE1,S100A10,S100A11,S100A4,S100A6,SAMHD1,SH3BGRL3,SPI1,STAB1,TGFBI,TIMP1,TSPO,TYMP,TYROBP,VAMP8,VSIG4,ZYX
Colon.J20.immune.macrophage	AIF1,ANXA2,ANXA5,AP2S1,APLP2,ASAH1,BRI3,C1QA,C1QB,C1QC,CD14,CD163,CD302,CD63,CD68,CD74,CEBPD,CLEC10A,CLEC7A,COTL1,CPVL,CSF1R,CST3,CSTA,CTSB,CTSC,CTSD,CTSH,CTSS,CTSZ,CXCL16,CYBB,DAB2,ETS2,FCER1G,FCGR2A,FCGRT,FGL2,GLUL,GNAI2,GRN,GSN,H2AFY,HCK,IER3,IFI30,IGSF6,IL1B,ITGB2,KLF4,LGALS1,LGALS3,LST1,LYZ2,MAFB,MARCKS,MFSD1,MRC1,MS4A4A,MS4A6A,MS4A7,NAMPT,NPC2,PLAUR,PLEK,PSAP,PTPRE,PYCARD,RAB31,RAC1,S100A11,SAMHD1,SAT1,SGK1,SOD2,SPI1,STAB1,TGFBI,TYMP,TYROBP,VAMP8,VSIG4,ZEB2
Colon.J20.immune.mast	ALOX5AP,CD63,CD9,CLU,CPA3,FCER1G,GLUL,HPGDS,IL1RL1,KIT,LAPTM4A,LTC4S,MS4A2,S100A6,TPSAB1,TPSB2
Colon.J20.immune.monocyte	ACSL1,AIF1,ANXA2,ANXA5,AP2S1,APLP2,AQP9,ARPC5,ASAH1,BCL2A1,BRI3,C5AR1,CD14,CD163,CD300E,CD68,CEBPD,CFP,CLEC4E,CLEC7A,COTL1,CST3,CSTA,CTSB,CTSS,CYBB,EREG,ETS2,FCER1G,FCGR2A,FCGRT,FCNA,FGR,FPR1,GLIPR2,GRN,H2AFY,IFITM3,IL1B,IRAK3,KLF4,LGALS1,LILRA5,LILRB2,LST1,LYZ2,MAFB,MNDA,MS4A6A,MS4A7,NAMPT,NOP10,NPC2,PLAUR,PLSCR1,PSAP,PTPRE,RAB31,RAC1,S100A10,S100A11,S100A4,S100A6,S100A8,S100A9,SAT1,SDCBP,SERPINA1,SERPINB1A,SH3BGRL3,SLC11A1,SLC7A7,SOD2,SPI1,STXBP2,THBS1,TIMP1,TKT,TSPO,TYMP,TYROBP,VCAN,ZEB2
Colon.J20.immune.nk_cell	ADGRE5,ALOX5AP,AOAH,APMAP,AREG,B3GNT7,BIN2,CCL3,CCL4,CCL5,CD160,CD247,CD7,CDC42SE1,CEBPD,CFLAR,CHST12,CLDND1,CLIC3,CMC1,CST7,CTSD,CTSW,DUSP10,DUSP2,EOMES,ETS1,FAM177A1,FCER1G,FCGR3A,FGR,FYN,GADD45B,GFOD1,GSTP1,GZMA,GZMB,GZMK,GZMM,HCST,HOPX,ID2,IER2,IFITM1,IFITM2,IFNG,IL2RB,IRF8,KLRB1,KLRC1,KLRD1,LITAF,LY6E,MAFF,MAP3K8,MAPK1,MATK,MCTP2,MYO1F,NKG7,PARP8,PIK3R1,PRF1,S1PR5,SAMD3,SH2D1B,SLFN13,SYTL3,TLE1,TXK,TYROBP,XCL1,ZBTB16
Colon.J20.immune.Tcell.cd4_activated	ANXA1,CD2,CD3D,CD3E,CD40LG,CLEC2D,CREM,ETS1,GIMAP7,GPR183,IL7R,ITM2A,KLRB1,LEPROTL1,MYADM,PPP1CB,PTGER4,RGCC,RORA,TNFAIP3,TRAT1,TUBA1A
Colon.J20.immune.Tcell.cd8	AKNA,AOAH,CBLB,CCL4,CCL5,CD2,CD3D,CD3E,CD3G,CD7,CD8A,CD8B,CLDND1,CLEC2D,CMC1,CNOT6L,CRTAM,CST7,CTSW,DTHD1,DUSP2,FYN,GIMAP4,GZMA,GZMK,GZMM,HCST,ID2,KLRD1,LAG3,LCK,LEPROTL1,LITAF,LYAR,NKG7,PARP8,PIK3R1,PRF1,PRKCH,RUNX3,SAMD3,SH2D1A,SYTL3,TIGIT,XCL1
Colon.J20.immune.Tcell.gd	ABI3,AOAH,ARHGAP9,CAPG,CBLB,CCL5,CD160,CD247,CD3D,CD3E,CD3G,CD7,CD96,CD99,CST7,CTSD,CTSW,DUSP4,ENTPD1,EVL,FAM3C,FCER1G,FYN,GNPTAB,GPR171,GZMA,GZMB,HCST,HOPX,ID2,IL2RB,ITGA1,ITGAE,KLRD1,LAYN,LCK,LCP1,LSP1,MATK,MSH3,NAP1L4,NKG7,OXNAD1,PGK1,PIK3R1,PLPP1,PRF1,PRKCH,PTGER2,PTPN22,RHOC,SAMSN1,SLA2,SMC4,SPRY1,SYTL3,TIGIT,TXK,TYROBP,XCL1
